case_id,field,production_value,reference_value,same_or_different,classification,possible_reason,school_convention,resolved,gender_binding
C03-1968-reverse,trine.仆役,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C03-1968-reverse,trine.官禄,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C03-1968-reverse,trine.田宅,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C03-1968-reverse,trine.福德,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C03-1968-reverse,trine.父母,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C03-1968-reverse,decadal_range.命宫,"[4, 13]","[4, 13]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.兄弟,"[14, 23]","[14, 23]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.夫妻,"[24, 33]","[24, 33]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.子女,"[34, 43]","[34, 43]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.财帛,"[44, 53]","[44, 53]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.疾厄,"[54, 63]","[54, 63]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.迁移,"[64, 73]","[64, 73]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.仆役,"[74, 83]","[74, 83]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.官禄,"[84, 93]","[84, 93]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.田宅,"[94, 103]","[94, 103]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.福德,"[104, 113]","[104, 113]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,decadal_range.父母,"[114, 123]","[114, 123]",same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.命宫,衰,衰,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.兄弟,病,病,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.夫妻,死,死,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.子女,墓,墓,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.财帛,绝,绝,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.疾厄,胎,胎,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.迁移,养,养,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.仆役,长生,长生,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.官禄,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.田宅,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.福德,临官,临官,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,changsheng12.父母,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C03-1968-reverse,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C03-1968-reverse,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C04-1978-newyear,five_elements_class,木三局,木三局,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,soul_palace,10,10,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,body_palace,10,10,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,destiny_master,贪狼,武曲,different,DIFFERENT_SUSPECTED_IMP_BUG,参考实现以**生年地支**索引命主表；命主的标准定义是以**命宫地支**查表（身主才是以生年支查表）。这是参考实现的疑似实现问题，不是流派差异；本条不影响生产引擎（iztro 按标准口径给出命主）。,,False,gender_independent
C04-1978-newyear,body_master,天机,天机,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.命宫,10,10,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.兄弟,9,9,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.夫妻,8,8,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.子女,7,7,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.财帛,6,6,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.疾厄,5,5,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.迁移,4,4,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.仆役,3,3,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.官禄,2,2,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.田宅,1,1,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.福德,0,0,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_branch.父母,11,11,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.命宫,壬,壬,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.兄弟,辛,辛,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.夫妻,庚,庚,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.子女,己,己,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.财帛,戊,戊,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.疾厄,丁,丁,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.迁移,丙,丙,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.仆役,乙,乙,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.官禄,甲,甲,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.田宅,癸,癸,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.福德,壬,壬,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,palace_stem.父母,癸,癸,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.命宫,[],[],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.兄弟,"['七杀', '紫微']","['七杀', '紫微']",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.夫妻,"['天机', '天梁']","['天机', '天梁']",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.子女,['天相'],['天相'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.财帛,"['太阳', '巨门']","['太阳', '巨门']",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.疾厄,"['武曲', '贪狼']","['武曲', '贪狼']",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.迁移,"['天同', '太阴']","['天同', '太阴']",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.仆役,['天府'],['天府'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.官禄,[],[],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.田宅,"['廉贞', '破军']","['廉贞', '破军']",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.福德,[],[],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,major_stars.父母,[],[],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.命宫,['右弼'],['右弼'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.兄弟,"['地劫', '地空', '天马', '天魁']","['地劫', '地空', '天马', '天魁']",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.夫妻,"['文昌', '铃星']","['文昌', '铃星']",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.子女,['天钺'],['天钺'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.财帛,[],[],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.疾厄,['擎羊'],['擎羊'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.迁移,['禄存'],['禄存'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.仆役,['陀罗'],['陀罗'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.官禄,['文曲'],['文曲'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.田宅,['火星'],['火星'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.福德,['左辅'],['左辅'],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,minor_stars.父母,[],[],same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,mutagen.禄,太阴,太阴,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,mutagen.权,天同,天同,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,mutagen.科,天机,天机,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,mutagen.忌,巨门,巨门,same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.命宫,"[2, 4, 6, 10]","[2, 4, 6, 10]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.兄弟,"[1, 3, 5, 9]","[1, 3, 5, 9]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.夫妻,"[0, 2, 4, 8]","[0, 2, 4, 8]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.子女,"[1, 3, 7, 11]","[1, 3, 7, 11]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.财帛,"[0, 2, 6, 10]","[0, 2, 6, 10]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.疾厄,"[1, 5, 9, 11]","[1, 5, 9, 11]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.迁移,"[0, 4, 8, 10]","[0, 4, 8, 10]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.仆役,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.官禄,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.田宅,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.福德,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,trine.父母,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C04-1978-newyear,decadal_range.命宫,"[3, 12]","[3, 12]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.兄弟,"[113, 122]","[113, 122]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.夫妻,"[103, 112]","[103, 112]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.子女,"[93, 102]","[93, 102]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.财帛,"[83, 92]","[83, 92]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.疾厄,"[73, 82]","[73, 82]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.迁移,"[63, 72]","[63, 72]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.仆役,"[53, 62]","[53, 62]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.官禄,"[43, 52]","[43, 52]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.田宅,"[33, 42]","[33, 42]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.福德,"[23, 32]","[23, 32]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,decadal_range.父母,"[13, 22]","[13, 22]",same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.命宫,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.兄弟,长生,长生,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.夫妻,养,养,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.子女,胎,胎,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.财帛,绝,绝,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.疾厄,墓,墓,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.迁移,死,死,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.仆役,病,病,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.官禄,衰,衰,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.田宅,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.福德,临官,临官,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,changsheng12.父母,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C04-1978-newyear,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C04-1978-newyear,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C05-1988-leapish,five_elements_class,水二局,水二局,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,soul_palace,9,9,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,body_palace,3,3,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,destiny_master,巨门,廉贞,different,DIFFERENT_SUSPECTED_IMP_BUG,参考实现以**生年地支**索引命主表；命主的标准定义是以**命宫地支**查表（身主才是以生年支查表）。这是参考实现的疑似实现问题，不是流派差异；本条不影响生产引擎（iztro 按标准口径给出命主）。,,False,gender_independent
C05-1988-leapish,body_master,文昌,文昌,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.命宫,9,9,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.兄弟,8,8,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.夫妻,7,7,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.子女,6,6,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.财帛,5,5,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.疾厄,4,4,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.迁移,3,3,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.仆役,2,2,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.官禄,1,1,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.田宅,0,0,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.福德,11,11,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_branch.父母,10,10,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.命宫,癸,癸,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.兄弟,壬,壬,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.夫妻,辛,辛,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.子女,庚,庚,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.财帛,己,己,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.疾厄,戊,戊,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.迁移,丁,丁,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.仆役,丙,丙,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.官禄,乙,乙,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.田宅,甲,甲,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.福德,乙,乙,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,palace_stem.父母,甲,甲,same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.命宫,"['廉贞', '贪狼']","['廉贞', '贪狼']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.兄弟,['太阴'],['太阴'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.夫妻,['天府'],['天府'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.子女,[],[],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.财帛,"['破军', '紫微']","['破军', '紫微']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.疾厄,['天机'],['天机'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.迁移,[],[],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.仆役,['太阳'],['太阳'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.官禄,"['七杀', '武曲']","['七杀', '武曲']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.田宅,"['天同', '天梁']","['天同', '天梁']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.福德,['天相'],['天相'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,major_stars.父母,['巨门'],['巨门'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.命宫,[],[],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.兄弟,['右弼'],['右弼'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.夫妻,[],[],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.子女,['地空'],['地空'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.财帛,"['天钺', '文昌', '文曲']","['天钺', '文昌', '文曲']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.疾厄,['擎羊'],['擎羊'],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.迁移,"['火星', '禄存']","['火星', '禄存']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.仆役,"['左辅', '陀罗']","['左辅', '陀罗']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.官禄,[],[],same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.田宅,"['地劫', '天马']","['地劫', '天马']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.福德,"['天魁', '铃星']","['天魁', '铃星']",same,IDENTICAL,,,True,gender_independent
C05-1988-leapish,minor_stars.父母,[],[],same,IDENTICAL,,,True,gender_independent
